LEGACY_STATUS	STATUS	LANGUA	DESCRP	DI_TIMESTAMP											
66	66	E	IDoc is waiting for predecessor IDoc (serialization)	2018.06.19 05:33:47											
66	66	F	IDoc attend l'IDoc prédécesseur (sérialisation)	2018.06.19 05:33:47											
66	66	G	IDoc σε αναμονή για IDoc προκάτοχου (σειριοποίηση)	2018.06.19 05:33:47											
66	66	H	Az IDoc a megelőző IDoc-ra vár (sorozatosítás)	2018.06.19 05:33:47											
66	66	I	IDoc attende IDoc precedente (serializzazione)	2018.06.19 05:33:47											
66	66	J	IDOC は先行 IDOC を待機中 (整流化)	2018.06.19 05:33:47											
66	66	K	IDoc venter på foregående IDoc (serienummerering)	2018.06.19 05:33:47											
66	66	L	IDoc oczekuje na poprzednika (szeregowanie)	2018.06.19 05:33:47											
66	66	M	IDoc 在等待先前請求 IDoc ﹝序列化﹞	2018.06.19 05:33:47											
66	66	N	IDoc wacht op voorganger-IDoc (serialisering)	2018.06.19 05:33:47											
66	66	O	IDOC venter på foregående IDOC (serienummerering)	2018.06.19 05:33:47											
66	66	P	IDoc espera por IDoc antecedente (serialização)	2018.06.19 05:33:47											
66	66	Q	IDoc čaká na predch.IDoc (serializácia)	2018.06.19 05:33:47											
66	66	R	IDOC ожидает предшествующего IDOC (сериализация)	2018.06.19 05:33:47											
66	66	S	IDOC en espera del IDOC predecesor (serialización)	2018.06.19 05:33:47											
66	66	T	IDoc önceki IDoc'u bekliyor (serileştirme)	2018.06.19 05:33:47											
66	66	U	IDOC odottaa edeltävää IDOCia (sarjanumerointi)	2018.06.19 05:33:47											
66	66	V	IDOC väntar på föreg.-IDOC (serienumrering)	2018.06.19 05:33:47											
66	66	W	IDoc чака за предшестващ IDoc (сериализация)	2018.06.19 05:33:47											
66	66	X	IDOC laukia pirmtako IDOC (keitimas į nuosekliąją formą)	2018.06.19 05:33:47											
66	66	Y	IDoc gaida IDoc priekšteci (serializēšana)	2018.06.19 05:33:47											
66	66	c	L'IDoc espera l'IDoc predecessor (serialització)	2018.06.19 05:33:47											
66	66	d	IDoc čeka IDoc prethodnika (serijalizacija)	2018.06.19 05:33:47											
66	66	늑	TAIS TEDS2*+	2018.06.19 05:33:47											
66	66	닱	[ĬĎŏċ∙ŵąŗţēţ∙ąűƒ∙Ʋŏŗğäŋğēŗ-ĬĎŏċ∙(Ŝēŗįąĺįşįēŗűŋğ)∙∙∙∙∙∙∙∙∙∙∙]	2018.06.19 05:33:47											
66	66	묩	IDoc पूर्ववर्ती IDoc के लिए प्रतीक्षा कर रहा है (क्रमांकन)	2018.06.19 05:33:47											
66	66	뱋	IDoc - алдыңғы IDoc әрекетін күтуде (сериялау)	2018.06.19 05:33:47											
66	66	쁩	Idoc đang đợi IDoc trước (Sự nối tiếp)	2018.06.19 05:33:47											
67	67	1	没有使用	2018.06.19 05:33:47											
67	67	2	ไม่มีการใช้	2018.06.19 05:33:47											
67	67	3	사용하지 않음	2018.06.19 05:33:47											
67	67	4	Neutilizat	2018.06.19 05:33:47											
67	67	5	Ni uporabljeno	2018.06.19 05:33:47											
67	67	6	Ne koristi se	2018.06.19 05:33:47											
67	67	7	Tidak digunakan	2018.06.19 05:33:47											
67	67	8	Не використовується	2018.06.19 05:33:47											
67	67	9	Ei kasutata	2018.06.19 05:33:47											
67	67	A	غير مستخدم	2018.06.19 05:33:47											
67	67	B	לא בשימוש	2018.06.19 05:33:47											
67	67	C	Nepoužívá se	2018.06.19 05:33:47											
67	67	D	Nicht verwendet	2018.06.19 05:33:47											
67	67	E	Not used	2018.06.19 05:33:47											
67	67	F	Non utilisé	2018.06.19 05:33:47											
67	67	G	Μη χρησιμοποιημένο	2018.06.19 05:33:47											
67	67	H	Használaton kívül	2018.06.19 05:33:47											
67	67	I	Non utilizzato	2018.06.19 05:33:47											
67	67	J	不使用	2018.06.19 05:33:47											
67	67	K	Anvendes ikke	2018.06.19 05:33:47											
67	67	L	Nieużywane	2018.06.19 05:33:47											
67	67	M	未使用	2018.06.19 05:33:47											
67	67	N	Niet gebruikt	2018.06.19 05:33:47											
67	67	O	Ikke brukt	2018.06.19 05:33:47											
67	67	P	Não utilizado	2018.06.19 05:33:47											
67	67	Q	Nepoužíva sa	2018.06.19 05:33:47											
67	67	R	Не используется	2018.06.19 05:33:47											
67	67	S	No utilizado	2018.06.19 05:33:47											
67	67	T	Kullanılmıyor	2018.06.19 05:33:47											
67	67	U	Ei käytetty	2018.06.19 05:33:47											
67	67	V	Används inte	2018.06.19 05:33:47											
67	67	W	Неизползван	2018.06.19 05:33:47											
67	67	X	Nenaudojama	2018.06.19 05:33:47											
67	67	Y	Nav izmantots	2018.06.19 05:33:47											
67	67	c	No utilitzat	2018.06.19 05:33:47											
67	67	d	Nije u upotrebi	2018.06.19 05:33:47											
67	67	늑	TAIS TEDS2*+	2018.06.19 05:33:47											
67	67	닱	[Ńįċĥţ∙ʋēŗŵēŋƌēţ∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙]	2018.06.19 05:33:47											
67	67	묩	अप्रयुक्त	2018.06.19 05:33:47											
67	67	뱋	Пайдаланылмайды	2018.06.19 05:33:47											
67	67	쁩	Ko sử dụng	2018.06.19 05:33:47											
68	68	1	错误 - 未进一步处理	2018.06.19 05:33:47											
68	68	2	ผิดพลาด - ไม่มีการประมวลผลต่อ	2018.06.19 05:33:47											
68	68	3	오류 - 추가 처리하지 않음	2018.06.19 05:33:47											
68	68	4	Eroare - nici o prelucrare următoare	2018.06.19 05:33:47											
68	68	5	Napaka, ni nadaljnje obdelave	2018.06.19 05:33:47											
68	68	6	Greška - nema daljnje obrade	2018.06.19 05:33:47											
68	68	7	Ralat - tiada pemprosesan lanjutan	2018.06.19 05:33:47											
68	68	8	Помилка - без подальшого оброблення	2018.06.19 05:33:47											
68	68	9	Tõrge – edasi ei saa töödelda	2018.06.19 05:33:47											
68	68	A	خطأ - لا معالجة إضافية	2018.06.19 05:33:47											
68	68	B	שגיאה - אין עיבוד נוסף	2018.06.19 05:33:47											
68	68	C	Chyba, bez dalšího zpracování	2018.06.19 05:33:47											
68	68	D	Fehler, keine weitere Bearbeitung	2018.06.19 05:33:47											
68	68	E	Error - no further processing	2018.06.19 05:33:47											
68	68	F	Erreur, impossible de poursuivre le traitement	2018.06.19 05:33:47											
68	68	G	Λάθος - καμία ακόλουθη επεξεργασία	2018.06.19 05:33:47											
68	68	H	Hiba, nincs további feldolgozás	2018.06.19 05:33:47											
68	68	I	Errore, ulteriore elab. impossibile	2018.06.19 05:33:47											
68	68	J	エラー - 以降の処理中止	2018.06.19 05:33:47											
68	68	K	Fejl, ingen yderligere behandling	2018.06.19 05:33:47											
68	68	L	Błąd, bez dalszej edycji	2018.06.19 05:33:47											
68	68	M	錯誤 - 無進一步處理	2018.06.19 05:33:47											
68	68	N	Fout, geen verdere bewerking	2018.06.19 05:33:47											
68	68	O	Feil - ingen videre behandling	2018.06.19 05:33:47											
68	68	P	Erro, sem processamento	2018.06.19 05:33:47											
68	68	Q	Chyba, bez ďalšieho spracovania	2018.06.19 05:33:47											
68	68	R	Ошибка, обработка прерывается.	2018.06.19 05:33:47											
68	68	S	Error, sin tratamiento posterior	2018.06.19 05:33:47											
68	68	T	Hata, ek işleme yok	2018.06.19 05:33:47											
68	68	U	Virhe, ei jatkokäsittelyä	2018.06.19 05:33:47											
68	68	V	Fel, ingen ytterligare bearbetning	2018.06.19 05:33:47											
68	68	W	Грешка - прекратяване на обработката	2018.06.19 05:33:47											
68	68	X	Klaida – apdorojimas nebus tęsiamas	2018.06.19 05:33:47											
68	68	Y	Kļūda - turpmāka apstrāde atcelta	2018.06.19 05:33:47											
68	68	c	Error, cap més tractament	2018.06.19 05:33:47											
68	68	d	Greška - nema dalje obrade	2018.06.19 05:33:47											
68	68	늑	TAIS TEDS2*+	2018.06.19 05:33:47											
68	68	닱	[Ƒēĥĺēŗ,∙ķēįŋē∙ŵēįţēŗē∙Ɓēąŗƃēįţűŋğ∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙]	2018.06.19 05:33:47											
68	68	묩	त्रुटि - अधिक प्रोसेसिंग नहीं हो रहा है	2018.06.19 05:33:47											
68	68	뱋	Қате - алдағы өңдеусіз	2018.06.19 05:33:47											
68	68	쁩	Lỗi - không xử lý tiếp	2018.06.19 05:33:47											
69	69	1	IDoc 已编辑	2018.06.19 05:33:47											
69	69	2	IDoc ได้รับการแก้ไข	2018.06.19 05:33:47											
69	69	3	IDoc를 편집했습니다.	2018.06.19 05:33:47											
69	69	4	IDoc a fost editat	2018.06.19 05:33:47											
69	69	5	IDoc je bil urejen	2018.06.19 05:33:47											
69	69	6	IDoc uređen	2018.06.19 05:33:47											
69	69	7	IDoc telah diedit	2018.06.19 05:33:47											
69	69	8	IDoc було редаговано	2018.06.19 05:33:47											
69	69	9	IDoci on redigeeritud	2018.06.19 05:33:47											
69	69	A	تم تحرير المستند الوسيط	2018.06.19 05:33:47											
69	69	B	מסמך ביניים נערך	2018.06.19 05:33:47											
69	69	C	IDOC byl editován	2018.06.19 05:33:47											
69	69	D	IDoc wurde editiert	2018.06.19 05:33:47											
69	69	E	IDoc was edited	2018.06.19 05:33:47											
69	69	F	IDOC a été édité	2018.06.19 05:33:47											
69	69	G	IDoc επεξεργάστηκε	2018.06.19 05:33:47											
69	69	H	IDoc editálva	2018.06.19 05:33:47											
69	69	I	IDoc elaborato	2018.06.19 05:33:47											
69	69	J	IDOC 編集済	2018.06.19 05:33:47											
69	69	K	IDoc redigeret	2018.06.19 05:33:47											
69	69	L	IDoc został wyedytowany	2018.06.19 05:33:47											
69	69	M	已編輯 IDoc	2018.06.19 05:33:47											
69	69	N	IDoc is bewerkt	2018.06.19 05:33:47											
69	69	O	IDOC ble redigert	2018.06.19 05:33:47											
69	69	P	IDoc foi editado	2018.06.19 05:33:47											
69	69	Q	IDOC bol editovaný	2018.06.19 05:33:47											
69	69	R	IDoc отредактирован.	2018.06.19 05:33:47											
69	69	S	El IDOC se ha tratado	2018.06.19 05:33:47											
69	69	T	IDoc düzenlendi	2018.06.19 05:33:47											
69	69	U	IDOCia muokattu	2018.06.19 05:33:47											
69	69	V	IDOC editerades	2018.06.19 05:33:47											
69	69	W	IDoc е редактиран	2018.06.19 05:33:47											
69	69	X	IDOC suredaguotas	2018.06.19 05:33:47											
69	69	Y	IDoc ir rediģēts	2018.06.19 05:33:47											
69	69	c	S'ha tractat l'IDoc	2018.06.19 05:33:47											
69	69	d	IDoc je uređen	2018.06.19 05:33:47											
69	69	늑	TAIS TEDS2*+	2018.06.19 05:33:47											
69	69	닱	[ĬĎŏċ∙ŵűŗƌē∙ēƌįţįēŗţ∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙]	2018.06.19 05:33:47											
69	69	묩	IDOC संपादित किया गया	2018.06.19 05:33:47											
69	69	뱋	IDoc өңделді	2018.06.19 05:33:47											
69	69	쁩	IDoc được biên tập	2018.06.19 05:33:47											
70	70	1	被编辑的凭证原件	2018.06.19 05:33:47											
70	70	2	ต้นฉบับของ IDoc ที่ได้รับการแก้ไข	2018.06.19 05:33:47											
70	70	3	IDoc 원본을 편집했습니다.	2018.06.19 05:33:47											
70	70	4	Original IDoc care a fost editat	2018.06.19 05:33:47											
70	70	5	Original enega IDOc, ki je bil urejen	2018.06.19 05:33:47											
70	70	6	Original IDoc-a koji je uređen	2018.06.19 05:33:47											
70	70	7	Asal IDoc yang telah diedit	2018.06.19 05:33:47											
70	70	8	Оригінал IDoc, який було редаговано	2018.06.19 05:33:47											
70	70	9	Redigeeritud IDoci originaal	2018.06.19 05:33:47											
70	70	A	الأصل من مستند وسيط تم تحريره	2018.06.19 05:33:47											
70	70	B	מקור של מסמך ביניים שנערך	2018.06.19 05:33:47											
70	70	C	Originál IDOC, který byl editován	2018.06.19 05:33:47											
70	70	D	Original eines IDocs, welches editiert wurde	2018.06.19 05:33:47											
70	70	E	Original of an IDoc which was edited	2018.06.19 05:33:47											
70	70	F	Original d'un IDOC qui a été édité	2018.06.19 05:33:47											
70	70	G	Πρότυπο του IDoc που επεξεργάστηκε	2018.06.19 05:33:47											
70	70	H	Editált IDoc eredetije	2018.06.19 05:33:47											
70	70	I	Originale di un IDoc elaborato	2018.06.19 05:33:47											
70	70	J	編集済 IDOC のオリジナル	2018.06.19 05:33:47											
70	70	K	Original for et redigeret IDoc	2018.06.19 05:33:47											
70	70	L	Oryginał IDoc, który został wyedytowany	2018.06.19 05:33:47											
70	70	M	已編輯 IDoc 的原始文件	2018.06.19 05:33:47											
70	70	N	Origineel van een bewerkt IDoc	2018.06.19 05:33:47											
70	70	O	IDOC-original som ble redigert	2018.06.19 05:33:47											
70	70	P	Original de um IDoc que foi editado	2018.06.19 05:33:47											
70	70	Q	Originál IDOC, ktorý bol editovaný	2018.06.19 05:33:47											
70	70	R	Оригинал ПромежДокумента, который был отредактирован.	2018.06.19 05:33:47											
70	70	S	Original de un IDOC que se ha tratado	2018.06.19 05:33:47											
70	70	T	Düzenlenen IDoc'un aslı	2018.06.19 05:33:47											
70	70	U	Muokatun IDOCin alkuperäisversio	2018.06.19 05:33:47											
70	70	V	Original för ett IDOC som editerades	2018.06.19 05:33:47											
70	70	W	Оригиналът на IDoc, който е редактиран	2018.06.19 05:33:47											
70	70	X	Suredaguoto IDOC originalas	2018.06.19 05:33:47											
70	70	Y	Rediģētā IDoc oriģināls	2018.06.19 05:33:47											
70	70	c	Original d'un IDoc tractat	2018.06.19 05:33:47											
70	70	d	Original IDoc koji je uređen	2018.06.19 05:33:47											
70	70	늑	TAIS TEDS2*+	2018.06.19 05:33:47											
70	70	닱	[Ŏŗįğįŋąĺ∙ēįŋēş∙ĬĎŏċş,∙ŵēĺċĥēş∙ēƌįţįēŗţ∙ŵűŗƌē∙∙∙∙∙∙∙∙∙∙∙∙∙∙]	2018.06.19 05:33:47											
70	70	묩	IDOC का मूल जो संपादित किया गया था	2018.06.19 05:33:47											
70	70	뱋	Өңделген IDoc түпнұсқасы	2018.06.19 05:33:47											
70	70	쁩	Bản gốc của IDoc được biên tập	2018.06.19 05:33:47											
71	71	1	文档 IDoc 重载	2018.06.19 05:33:47											
71	71	2	IDoc ถูกโหลดใหม่เพื่อจัดเก็บ	2018.06.19 05:33:47											
71	71	3	아카이브에서 IDoc를 다시 로드했습니다.	2018.06.19 05:33:47											
71	71	4	IDoc reîncărcat din arhivă	2018.06.19 05:33:47											
71	71	5	Ponovno nalaganje IDoca iz arhiva	2018.06.19 05:33:47											
71	71	6	IDoc ponovno učitan iz arhive	2018.06.19 05:33:47											
71	71	7	IDic dimuat semula dari arkib	2018.06.19 05:33:47											
71	71	8	IDoc перезавантажений з архіву	2018.06.19 05:33:47											
71	71	9	IDoc on arhiivist uuesti laaditud	2018.06.19 05:33:47											
71	71	A	إعادة تحميل المستند الوسيط من الأرشيف	2018.06.19 05:33:47											
71	71	B	מסמך ביניים נטען מחדש מתיוק	2018.06.19 05:33:47											
71	71	C	IDOC zpět.natažen z archivu	2018.06.19 05:33:47											
71	71	D	IDoc aus Archiv zurückgeladen	2018.06.19 05:33:47											
71	71	E	IDoc reloaded from archive	2018.06.19 05:33:47											
71	71	F	IDOC rechargé à partir des archives	2018.06.19 05:33:47											
71	71	G	Επανάληψη φόρτωσης IDoc απο αρχειοθέτηση	2018.06.19 05:33:47											
71	71	H	IDoc visszatöltése az archívumból	2018.06.19 05:33:47											
71	71	I	Ricaricare IDoc dall'archivio	2018.06.19 05:33:47											
71	71	J	IDOC ストレージから再ロード済	2018.06.19 05:33:47											
71	71	K	Reload IDoc fra arkiv	2018.06.19 05:33:47											
71	71	L	Ponowne załadowanie IDoc z archiwum	2018.06.19 05:33:47											
71	71	M	自歸檔重新載入的 IDoc	2018.06.19 05:33:47											
71	71	N	IDoc uit archief teruggeladen	2018.06.19 05:33:47											
71	71	O	IDOC lastet tilbake fra arkiv	2018.06.19 05:33:47											
71	71	P	IDoc de arquivo recarregado	2018.06.19 05:33:47											
71	71	Q	IDOC spät.natiahnutý z archívu	2018.06.19 05:33:47											
71	71	R	IDoc перезагружен из архива	2018.06.19 05:33:47											
71	71	S	IDOC cargado nuevamente de archivo	2018.06.19 05:33:47											
71	71	T	IDoc arşivden geri yüklendi	2018.06.19 05:33:47											
71	71	U	IDOC ladattu uudelleen arkistosta	2018.06.19 05:33:47											
71	71	V	IDOC återlagrat från arkiv	2018.06.19 05:33:47											
71	71	W	IDoc повторно зареден от архива	2018.06.19 05:33:47											
71	71	X	IDOC iš naujo įkeltas iš archyvo	2018.06.19 05:33:47											
